Date,Open,High,Low,Close,Adj Close,Volume
2023-09-06,13.906667,13.906667,13.420000,13.480000,13.480000,138900
2023-09-07,13.853333,13.900000,13.400000,13.553333,13.553333,127200
2023-09-08,13.400000,13.666667,13.400000,13.493333,13.493333,66600
2023-09-11,13.580000,13.760000,13.406667,13.586667,13.586667,158850
2023-09-12,13.533333,13.693333,13.400000,13.673333,13.673333,204300
2023-09-13,13.933333,14.086667,13.893333,14.046667,14.046667,201450
2023-09-14,13.960000,13.986667,13.893333,13.953333,13.953333,74700
2023-09-15,13.933333,13.933333,13.560000,13.580000,13.580000,133200
2023-09-18,13.760000,13.853333,13.540000,13.606667,13.606667,95700
2023-09-19,13.700000,13.700000,13.600000,13.680000,13.680000,107700
2023-09-20,13.420000,14.273333,13.420000,13.786667,13.786667,77700
2023-09-21,13.693333,13.693333,13.480000,13.486667,13.486667,74250
2023-09-22,13.340000,13.460000,13.233333,13.233333,13.233333,83550
2023-09-25,13.726667,13.726667,13.033333,13.360000,13.360000,135750
2023-09-26,13.480000,13.740000,13.300000,13.300000,13.300000,106950
2023-09-27,13.406667,13.513333,13.300000,13.353333,13.353333,106800
2023-09-28,13.386667,13.573333,13.233333,13.306667,13.306667,154650
2023-09-29,13.193333,13.193333,12.920000,13.046667,13.046667,91800
2023-10-02,12.873333,13.086667,12.760000,12.800000,12.800000,130350
2023-10-03,12.586667,12.693333,12.586667,12.626667,12.626667,202350
2023-10-04,12.660000,12.713333,12.620000,12.700000,12.700000,289950
2023-10-05,12.860000,13.233333,12.653333,12.880000,12.880000,126600
2023-10-06,12.893333,13.266667,12.793333,12.946667,12.946667,296550
2023-10-09,13.053333,13.080000,12.586667,13.046667,13.046667,115050
2023-10-10,12.980000,13.153333,12.906667,13.106667,13.106667,253650
2023-10-11,12.513333,13.333333,12.513333,12.920000,12.920000,140850
2023-10-12,12.866667,12.866667,12.300000,12.366667,12.366667,190350
2023-10-13,12.233333,12.520000,12.100000,12.113333,12.113333,153900
2023-10-16,11.780000,11.933333,11.780000,11.906667,11.906667,352050
2023-10-17,11.666667,11.906667,11.666667,11.753333,11.753333,323700
2023-10-18,11.813333,11.833333,11.700000,11.700000,11.700000,154800
2023-10-19,11.806667,11.940000,11.666667,11.800000,11.800000,381150
2023-10-20,11.440000,11.560000,11.266667,11.493333,11.493333,204750
2023-10-23,11.533333,11.653333,11.513333,11.586667,11.586667,411450
2023-10-24,12.080000,12.080000,11.660000,11.713333,11.713333,432450
2023-10-25,11.933333,11.953333,11.880000,11.886667,11.886667,262650
2023-10-26,11.653333,12.026667,11.653333,11.906667,11.906667,340050
2023-10-27,11.706667,12.046667,11.706667,12.013333,12.013333,283800
2023-10-30,11.753333,11.913333,11.633333,11.853333,11.853333,495450
2023-10-31,11.920000,12.306667,11.920000,12.233333,12.233333,456300
2023-11-01,12.066667,12.200000,12.066667,12.200000,12.200000,219600
2023-11-02,12.066667,12.420000,12.066667,12.386667,12.386667,647850
2023-11-03,12.506667,12.720000,12.426667,12.573333,12.573333,237000
2023-11-06,12.460000,12.500000,12.400000,12.460000,12.460000,288750
2023-11-07,12.406667,12.473333,12.386667,12.433333,12.433333,241650
2023-11-08,12.413333,12.493333,12.406667,12.413333,12.413333,412050
2023-11-09,12.553333,12.580000,12.446667,12.446667,12.446667,188100
2023-11-10,12.306667,12.546667,12.306667,12.500000,12.500000,166200
2023-11-13,12.393333,12.486667,12.386667,12.440000,12.440000,474450
2023-11-14,12.786667,12.860000,12.646667,12.846667,12.846667,200700
2023-11-15,12.913333,12.920000,12.833333,12.833333,12.833333,86100
2023-11-16,12.660000,12.706667,12.606667,12.646667,12.646667,167250
2023-11-17,12.400000,12.833333,12.400000,12.820000,12.820000,167700
2023-11-20,12.626667,12.726667,12.626667,12.726667,12.726667,359100
2023-11-21,12.866667,12.986667,12.680000,12.693333,12.693333,187950
2023-11-22,12.653333,12.760000,12.653333,12.753333,12.753333,249750
2023-11-24,12.740000,13.306667,12.740000,12.840000,12.840000,374700
2023-11-27,12.840000,13.020000,12.753333,13.000000,13.000000,379650
2023-11-28,12.840000,12.893333,12.786667,12.880000,12.880000,163650
2023-11-29,12.533333,12.666667,12.400000,12.400000,12.400000,153150
2023-11-30,12.720000,13.106667,12.666667,13.100000,13.100000,531000
2023-12-01,12.973333,13.213333,12.973333,13.133333,13.133333,457650
2023-12-04,13.433333,13.433333,12.993333,13.026667,13.026667,323700
2023-12-05,13.020000,13.146667,13.020000,13.073333,13.073333,410700
2023-12-06,12.960000,13.433333,12.960000,13.260000,13.260000,138150
2023-12-07,12.740000,13.293333,12.740000,13.293333,13.293333,267750
2023-12-08,13.566667,13.566667,13.186667,13.286667,13.286667,690450
2023-12-11,12.820000,13.606667,12.820000,13.366667,13.366667,562500
2023-12-12,13.300000,13.400000,13.293333,13.393333,13.393333,1054950
2023-12-13,12.673333,13.500000,12.673333,13.426667,13.426667,286500
2023-12-14,13.280000,13.440000,13.220000,13.413333,13.413333,374250
2023-12-15,12.953333,12.953333,12.766667,12.826667,12.826667,513300
2023-12-18,12.106667,12.693333,12.106667,12.640000,12.640000,1614900
2023-12-19,12.420000,12.940000,12.420000,12.633333,12.633333,790650
2023-12-20,12.260000,12.800000,12.260000,12.620000,12.620000,170700
2023-12-21,12.333333,12.900000,12.333333,12.893333,12.893333,463200
2023-12-22,13.026667,13.100000,13.026667,13.073333,13.073333,157200
2023-12-26,13.360000,13.360000,12.993333,13.080000,13.080000,131550
2023-12-27,13.333333,13.333333,12.866667,13.126667,13.126667,151050
2023-12-28,13.193333,13.206667,13.166667,13.180000,13.180000,100050
2023-12-29,13.526667,13.526667,13.153333,13.226667,13.226667,162450
2024-01-02,13.146667,13.180000,13.060000,13.106667,13.106667,167100
2024-01-03,13.086667,13.086667,12.966667,13.040000,13.040000,280200
2024-01-04,13.180000,13.340000,13.040000,13.060000,13.060000,413850
2024-01-05,12.986667,13.126667,12.986667,13.080000,13.080000,200550
2024-01-08,13.040000,13.300000,13.040000,13.173333,13.173333,251100
2024-01-09,12.940000,13.480000,12.940000,13.186667,13.186667,223800
2024-01-10,13.220000,13.233333,13.186667,13.226667,13.226667,140250
2024-01-11,13.500000,13.553333,13.266667,13.366667,13.366667,131850
2024-01-12,13.246667,13.260000,13.093333,13.093333,13.093333,228000
2024-01-16,13.046667,13.313333,13.033333,13.066667,13.066667,159150
2024-01-17,12.986667,13.006667,12.946667,12.993333,12.993333,178500
2024-01-18,12.706667,12.893333,12.706667,12.853333,12.853333,681900
2024-01-19,12.833333,12.940000,12.780000,12.840000,12.840000,212850
2024-01-22,12.966667,13.100000,12.900000,13.093333,13.093333,151350
2024-01-23,12.853333,12.913333,12.746667,12.780000,12.780000,153000
2024-01-24,12.913333,12.913333,12.793333,12.793333,12.793333,98700
2024-01-25,12.906667,13.166667,12.906667,13.126667,13.126667,588450
2024-01-26,13.126667,13.260000,13.066667,13.126667,13.126667,482250
2024-01-29,13.133333,13.266667,13.093333,13.253333,13.253333,184500
2024-01-30,13.226667,13.226667,13.086667,13.126667,13.126667,114750
2024-01-31,13.273333,13.306667,13.146667,13.153333,13.153333,85950
2024-02-01,13.333333,13.393333,13.306667,13.393333,13.393333,62400
2024-02-02,13.380000,13.380000,13.220000,13.333333,13.333333,96300
2024-02-05,13.526667,13.613333,13.460000,13.533333,13.533333,393900
2024-02-06,13.806667,13.806667,13.593333,13.633333,13.633333,863700
2024-02-07,13.520000,13.693333,13.520000,13.666667,13.666667,345000
2024-02-08,13.486667,13.540000,13.426667,13.486667,13.486667,118500
2024-02-09,13.786667,13.860000,13.653333,13.740000,13.740000,66750
2024-02-12,13.233333,13.913333,13.233333,13.880000,13.880000,87450
2024-02-13,13.473333,14.086667,13.473333,13.746667,13.746667,157350
2024-02-14,13.900000,13.973333,13.900000,13.973333,13.973333,85500
2024-02-15,13.760000,13.940000,13.753333,13.886667,13.886667,95700
2024-02-16,13.166667,13.960000,13.166667,13.686667,13.686667,159750
2024-02-20,13.873333,14.220000,13.873333,14.166667,14.166667,81750
2024-02-21,14.126667,14.213333,13.993333,14.073333,14.073333,189150
2024-02-22,14.346667,14.520000,14.046667,14.153333,14.153333,99600
2024-02-23,14.466667,14.466667,14.120000,14.133333,14.133333,115950
2024-02-26,14.420000,14.620000,14.166667,14.213333,14.213333,89400
2024-02-27,14.000000,14.453333,13.933333,14.300000,14.300000,148800
2024-02-28,14.293333,14.293333,13.180000,13.866667,13.866667,127800
2024-02-29,15.200000,15.200000,14.333333,15.000000,15.000000,113250
2024-03-01,14.993333,14.993333,14.533333,14.666667,14.666667,91800
2024-03-04,15.070000,15.600000,14.530000,14.820000,14.820000,80200
2024-03-05,14.450000,14.700000,14.430000,14.570000,14.570000,58300
2024-03-06,14.160000,14.870000,14.160000,14.710000,14.710000,147400
2024-03-07,14.420000,14.940000,14.420000,14.910000,14.910000,102100
2024-03-08,14.600000,14.880000,14.500000,14.510000,14.510000,79300
2024-03-11,14.230000,14.230000,14.100000,14.140000,14.140000,96600
2024-03-12,14.230000,14.240000,14.070000,14.150000,14.150000,70300
2024-03-13,14.300000,14.590000,13.740000,14.190000,14.190000,58900
2024-03-14,14.390000,14.390000,14.250000,14.270000,14.270000,61400
2024-03-15,14.340000,14.370000,14.280000,14.310000,14.310000,69500
2024-03-18,14.730000,14.730000,14.290000,14.350000,14.350000,79900
2024-03-19,14.790000,14.790000,14.330000,14.480000,14.480000,286300
2024-03-20,14.400000,14.530000,14.400000,14.520000,14.520000,42300
2024-03-21,14.190000,14.890000,14.190000,14.460000,14.460000,33700
2024-03-22,14.200000,14.800000,14.200000,14.450000,14.450000,123500
2024-03-25,14.200000,14.200000,14.060000,14.070000,14.070000,692400
2024-03-26,13.990000,14.300000,13.990000,14.240000,14.240000,110500
2024-03-27,14.320000,14.560000,14.300000,14.410000,14.410000,118000
2024-03-28,14.130000,14.900000,14.130000,14.600000,14.600000,41900
2024-04-01,14.540000,14.540000,13.780000,14.150000,14.150000,150400
2024-04-02,14.120000,14.330000,14.000000,14.050000,14.050000,152600
2024-04-03,13.960000,14.360000,13.960000,14.150000,14.150000,160800
2024-04-04,13.750000,14.430000,13.750000,14.020000,14.020000,79100
2024-04-05,14.040000,14.190000,14.040000,14.160000,14.160000,107200
2024-04-08,14.440000,14.440000,14.210000,14.240000,14.240000,103700
2024-04-09,14.750000,15.460000,14.670000,14.860000,14.860000,89800
2024-04-10,14.340000,14.390000,14.100000,14.250000,14.250000,71400
2024-04-11,13.500000,13.500000,13.300000,13.350000,13.350000,103800
2024-04-12,13.000000,13.280000,12.900000,12.920000,12.920000,159100
2024-04-15,12.980000,12.980000,12.860000,12.890000,12.890000,95500
2024-04-16,12.760000,12.770000,12.700000,12.700000,12.700000,185000
2024-04-17,12.630000,12.670000,12.560000,12.610000,12.610000,237100
2024-04-18,12.760000,12.760000,12.400000,12.610000,12.610000,242000
2024-04-19,12.610000,12.950000,12.610000,12.920000,12.920000,104600
2024-04-22,13.180000,13.180000,13.070000,13.110000,13.110000,171800
2024-04-23,13.480000,13.480000,13.110000,13.190000,13.190000,390600
2024-04-24,12.850000,13.740000,12.850000,13.130000,13.130000,101200
2024-04-25,13.440000,13.440000,13.080000,13.190000,13.190000,138500
2024-04-26,13.180000,13.440000,12.860000,12.980000,12.980000,231200
2024-04-29,13.110000,13.110000,12.980000,13.080000,13.080000,198700
2024-04-30,12.510000,12.960000,12.510000,12.820000,12.820000,173300
2024-05-01,12.960000,13.020000,12.900000,12.920000,12.920000,52100
2024-05-02,12.870000,13.090000,12.870000,13.090000,13.090000,100300
2024-05-03,12.970000,13.190000,12.920000,13.190000,13.190000,93400
2024-05-06,13.250000,13.250000,12.920000,13.140000,13.140000,114400
2024-05-07,12.480000,12.950000,12.480000,12.900000,12.900000,202000
2024-05-08,12.910000,12.910000,12.710000,12.760000,12.760000,72700
2024-05-09,12.950000,12.950000,12.890000,12.920000,12.920000,184600
2024-05-10,13.100000,13.400000,12.600000,13.180000,13.180000,862100
2024-05-13,13.290000,13.290000,12.860000,12.860000,12.860000,247400
2024-05-14,13.200000,13.200000,12.890000,12.950000,12.950000,129400
2024-05-15,12.910000,12.990000,12.880000,12.970000,12.970000,132800
